,0
0,14.731904880000002
1,50.96130732
2,33.55087428000001
3,36.483400800000005
4,29.232902160000005
5,11.014292520000001
6,12.215012040000003
7,48.16732536
8,56.47999896
9,9.305576280000002
10,15.909533640000003
11,8.497399680000001
12,15.978805920000006
13,18.61115256
14,11.776287600000002
15,16.786982520000002
16,70.17281964000001
17,9.882845280000002
18,9.836663760000002
19,64.40012964000002
20,18.795878640000005
21,24.75329472
22,71.3504484
23,10.852657200000001
24,19.35005688
25,11.637743040000002
26,29.994897240000007
27,83.84254956000001
28,10.46011428
29,36.69121764000001
30,20.319868800000002
31,23.62184748
32,59.75888688
33,70.56536256000001
34,17.31807
35,8.774488800000002
36,23.598756720000004
37,47.95950852000001
38,7.481406240000001
39,57.77308152000001
40,31.703613480000005
41,94.21030080000001
42,22.698217080000006
43,69.73409520000001
44,92.27067696
45,87.744888
46,32.881242240000006
47,60.28997436000001
48,17.387342280000006
49,46.66642596000001
50,82.59564852000003
51,94.83375132000002
52,87.07525595999999
53,80.51748012
54,99.95990004000001
55,122.84284320000002
56,122.63502636000001
57,94.30266384000001
58,26.692918560000003
59,24.73020396
60,83.21909903999999
61,16.09425972
62,72.27407880000001
63,57.91162608000002
64,47.86714548
65,62.599050360000014
66,39.693016439999994
67,81.09474912000002
68,81.57965508000001
69,130.97079072
70,18.056974320000002
71,103.95460152000003
72,68.57955720000001
73,71.88153588000002
74,46.666425960000005
75,79.96330188000002
76,36.344856240000006
77,58.119442920000004
78,70.35754572
79,103.19260644000002
80,78.69331008
81,74.09824884
82,150.71339052000002
83,153.76137083999998
84,123.535566
85,148.79685744
86,143.57834568
87,142.23908160000005
88,136.65111768
89,60.40542816
90,149.35103568
91,48.92932044000001
92,73.05916464000002
93,35.39813508
94,65.92411980000001
95,116.53906572000001
96,106.07895144000003
97,59.620342320000006
98,63.19941012000001
99,168.65491104000003
100,171.44889300000003
101,159.83424072000003
102,137.55165732
103,98.57445444000001
104,145.14851736
105,63.453408480000014
106,120.81085632000003
107,87.8603418
108,153.94609692
109,169.2552708
110,173.64251520000002
111,144.66361140000004
112,136.60493616000005
113,86.03617175999999
114,105.45550092000002
115,100.90662120000002
116,95.68810944000002
117,135.58894272
118,169.30145232
119,162.12022596000003
120,99.17481420000001
121,129.58534512000003
122,98.41281912000001
123,115.01507555999999
124,149.92830468
125,125.84464200000002
126,114.83034948
127,83.28837132000001
128,68.04846972000001
129,104.69350584000001
130,139.39891812000005
131,181.839735
132,179.39211444
133,179.4152052
134,179.83083888000002
135,171.03325932
136,67.12483931999999
137,77.90822424000001
138,90.42341616000002
139,138.77546759999998
140,182.25536868000003
141,131.617332
142,159.99587604
143,148.42740528000002
144,149.00467428000002
145,89.38433196000001
146,156.64771584000005
147,144.40961304
148,87.67561572000001
149,138.01347252
150,141.75417564000003
151,126.19100340000001
152,112.89072564000006
153,147.82704552
154,117.83214828000001
155,129.12352991999998
156,159.85733148000003
157,62.09105364000001
158,112.42891044000001
159,118.45559880000002
160,43.80317172000001
161,46.181520000000006
162,53.270383320000015
163,74.76788088000002
164,135.86603184
165,122.05775736000002
166,153.06864804
167,170.50217184000002
168,84.30436476000001
169,82.80346536
170,160.96568795999997
171,180.24647256000003
172,175.35123144000002
173,91.02377592000002
174,59.87434068000001
175,92.15522316000002
176,144.22488696
177,178.69939164000004
178,172.78815708
179,175.14341460000006
180,177.91430580000005
181,178.53775632000003
182,182.57863932000004
183,181.42410132000003
184,168.00836976000002
185,168.70109256000003
186,111.34364472000001
187,106.19440524000002
188,131.20169832000005
189,138.54456000000002
190,117.34724232
191,159.16460868000004
192,145.03306356000002
193,154.24627680000003
194,130.41661248
195,180.06174648
196,173.66560596
197,90.26178084
198,136.60493616
199,74.14443036000003
200,151.08284268000003
201,144.01707012000003
202,168.58563876000002
203,172.99597392
204,154.54645668
205,153.64591704000003
206,95.31865728000001
207,64.37703888
208,126.21409416000004
209,152.12192688000002
210,88.43761080000002
211,152.976285
212,158.61043044000002
213,164.38312044000003
214,76.68441396
215,72.94371084000001
216,157.77916308000002
217,118.61723411999999
218,152.93010348
219,138.47528772000004
220,135.5427612
221,136.97438831999997
222,158.95679184000005
223,126.23718492
224,157.68680004000004
225,65.57775840000001
226,164.2907574
227,43.918625520000006
228,157.75607232000002
229,154.29245832000004
230,136.42021008000003
231,165.49147692000003
232,136.67420844
233,143.8554348
234,160.68859884000003
235,158.0562522
236,143.99397936000003
237,156.46298976000003
238,109.91201760000003
239,120.25667808000001
240,143.39361960000005
241,137.78256492000006
242,96.91191972000003
243,153.73828008000004
244,121.52666988000003
245,118.66341564000003
246,152.74537740000005
247,154.29245832
248,38.97720288000001
249,145.56415104
250,140.29945776000002
251,42.09445548000001
252,121.80375900000003
253,101.92261464
254,138.3136524
255,150.71339052000002
256,156.30135444
257,127.09154304000003
258,65.55466764
259,150.57484596
260,147.31904880000002
261,143.2781658
262,147.13432272000003
263,142.53926148000002
264,45.16552656000001
265,81.46420128
266,66.17811816000001
267,93.84084864000003
268,115.08434784000002
269,60.33615588
270,107.44130628
271,96.38083224000002
272,63.89213292000001
273,69.7340952
274,135.33494436000007
275,78.30076716
276,68.48719416000002
277,62.437415040000005
278,91.53177264000001
279,37.84575564000001
280,96.17301540000001
281,53.478200160000014
282,65.32376004000001
283,23.29857684
284,35.790678
285,27.339459840000004
286,15.724807560000006
287,63.222500880000005
288,48.65223132
289,61.97559984000002
290,42.74099676000001
291,76.56896016
292,36.99139752000001
293,49.69131552000001
294,90.81595908
295,40.13174088000001
296,32.719606920000004
297,33.50469276
298,13.207914720000003
299,106.21749600000001
300,39.508290360000004
301,53.31656484000001
302,67.0786578
303,44.1033516
304,21.151136160000004
305,16.81007328
306,24.568568640000006
307,27.039279960000005
308,20.088961200000004
309,13.554276120000004
310,44.40353148000001
311,33.04287756000001
312,10.229206680000003
313,52.43911596
314,32.5579716
315,21.266589960000005
316,37.79957412
317,11.406835440000002
318,16.532984160000005
319,52.20820836
320,17.80297596
321,53.61674472000001
322,14.754995640000002
323,28.1707272
324,6.6732296400000015
325,16.371348840000003
326,4.687424280000001
327,13.13864244
328,7.504497000000002
329,18.611152560000008
330,16.53298416
331,14.477906520000005
332,27.778184280000005
333,29.556172800000006
334,41.540277240000016
335,38.42302464
336,38.93102136
337,13.993000560000002
338,11.222109360000003
339,17.6644314
340,40.40883
341,28.540179360000003
342,58.673621159999996
343,3.186524880000001
344,14.408634240000005
345,3.9023384400000007
346,38.099754000000004
347,35.23649976000001
348,17.387342280000002
349,9.421030080000001
350,6.857955720000002
351,12.515191920000003
352,5.7265084800000015
353,10.737203400000002
354,23.25239532
355,19.650236760000002
356,27.039279960000005
357,25.07656536
358,16.024987440000004
359,6.1421421600000015
360,7.550678520000002
361,10.621749600000001
362,38.307570840000004
363,35.88304104000001
364,6.973409520000002
